dataset,variant,seed,image_id,max_confidence
vsb_rarefirst,p1_clahe,43,images/test/clean/145000024__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145000024__x0896_y0000.jpg,0.05239063501358032
vsb_rarefirst,p1_clahe,43,images/test/clean/145000024__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145000040__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145000040__x0896_y0000.jpg,0.2412194162607193
vsb_rarefirst,p1_clahe,43,images/test/clean/145000040__x1770_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145000075__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145000075__x0896_y0000.jpg,0.0033511128276586533
vsb_rarefirst,p1_clahe,43,images/test/clean/145000075__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100004__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100004__x0896_y0000.jpg,0.013852960430085659
vsb_rarefirst,p1_clahe,43,images/test/clean/145100004__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100005__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100005__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100005__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100010__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100010__x0896_y0000.jpg,0.002561548026278615
vsb_rarefirst,p1_clahe,43,images/test/clean/145100010__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100016__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100016__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100016__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100019__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100019__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100019__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100041__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100041__x0896_y0000.jpg,0.1784307360649109
vsb_rarefirst,p1_clahe,43,images/test/clean/145100041__x1776_y0000.jpg,0.003161822445690632
vsb_rarefirst,p1_clahe,43,images/test/clean/145100049__x0000_y0000.jpg,0.0011674811830744147
vsb_rarefirst,p1_clahe,43,images/test/clean/145100049__x0896_y0000.jpg,0.14656339585781097
vsb_rarefirst,p1_clahe,43,images/test/clean/145100049__x1776_y0000.jpg,0.0021035370882600546
vsb_rarefirst,p1_clahe,43,images/test/clean/145100064__x0000_y0000.jpg,0.001176891615614295
vsb_rarefirst,p1_clahe,43,images/test/clean/145100064__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100064__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100069__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100069__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145100069__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200008__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200008__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200008__x1776_y0000.jpg,0.014280539005994797
vsb_rarefirst,p1_clahe,43,images/test/clean/145200016__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200016__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200016__x1776_y0000.jpg,0.0012740938691422343
vsb_rarefirst,p1_clahe,43,images/test/clean/145200082__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200082__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145200082__x1776_y0000.jpg,0.003173060016706586
vsb_rarefirst,p1_clahe,43,images/test/clean/145300041__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145300041__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/145300041__x1776_y0000.jpg,0.019556714221835136
vsb_rarefirst,p1_clahe,43,images/test/clean/146300050__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/146300050__x0896_y0000.jpg,0.6207249164581299
vsb_rarefirst,p1_clahe,43,images/test/clean/146300050__x1776_y0000.jpg,0.03544631600379944
vsb_rarefirst,p1_clahe,43,images/test/clean/146300065__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/146300065__x0896_y0000.jpg,0.0014677871949970722
vsb_rarefirst,p1_clahe,43,images/test/clean/146300065__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/146300068__x0000_y0000.jpg,0.004669641610234976
vsb_rarefirst,p1_clahe,43,images/test/clean/146300068__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/146300068__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200056__x0000_y0000.jpg,0.00247882679104805
vsb_rarefirst,p1_clahe,43,images/test/clean/147200056__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200056__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200067__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200067__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200067__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147200072__x0000_y0000.jpg,0.37494611740112305
vsb_rarefirst,p1_clahe,43,images/test/clean/147200072__x0896_y0000.jpg,0.0026341709308326244
vsb_rarefirst,p1_clahe,43,images/test/clean/147200072__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147300005__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147300005__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/147300005__x1776_y0000.jpg,0.0028484829235821962
vsb_rarefirst,p1_clahe,43,images/test/clean/147900077__x0000_y0000.jpg,0.0010403729975223541
vsb_rarefirst,p1_clahe,43,images/test/clean/147900077__x0896_y0000.jpg,0.6929760575294495
vsb_rarefirst,p1_clahe,43,images/test/clean/147900077__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148300029__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148300029__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148300029__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400016__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400016__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400016__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400064__x0000_y0000.jpg,0.0015994764398783445
vsb_rarefirst,p1_clahe,43,images/test/clean/148400064__x0896_y0000.jpg,0.16402797400951385
vsb_rarefirst,p1_clahe,43,images/test/clean/148400064__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400074__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400074__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148400074__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800006__x0000_y0000.jpg,0.0016373463440686464
vsb_rarefirst,p1_clahe,43,images/test/clean/148800006__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800006__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800007__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800007__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800007__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800025__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800025__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800025__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800071__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800071__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800071__x1776_y0000.jpg,0.004203674849122763
vsb_rarefirst,p1_clahe,43,images/test/clean/148800072__x0000_y0000.jpg,0.012367891147732735
vsb_rarefirst,p1_clahe,43,images/test/clean/148800072__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800072__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800079__x0000_y0000.jpg,0.005362034309655428
vsb_rarefirst,p1_clahe,43,images/test/clean/148800079__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800079__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800084__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800084__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148800084__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148900029__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148900029__x0896_y0000.jpg,0.7852006554603577
vsb_rarefirst,p1_clahe,43,images/test/clean/148900029__x1776_y0000.jpg,0.7259455919265747
vsb_rarefirst,p1_clahe,43,images/test/clean/148900034__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148900034__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148900034__x1776_y0000.jpg,0.007071421016007662
vsb_rarefirst,p1_clahe,43,images/test/clean/148900056__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/148900056__x0896_y0000.jpg,0.0010826565558090806
vsb_rarefirst,p1_clahe,43,images/test/clean/148900056__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000004__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000004__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000004__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000027__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000027__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000027__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000028__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000028__x0896_y0000.jpg,0.3408831059932709
vsb_rarefirst,p1_clahe,43,images/test/clean/149000028__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000052__x0000_y0000.jpg,0.007144059985876083
vsb_rarefirst,p1_clahe,43,images/test/clean/149000052__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000052__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000054__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000054__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149000054__x1776_y0000.jpg,0.0049643367528915405
vsb_rarefirst,p1_clahe,43,images/test/clean/149400007__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149400007__x0896_y0000.jpg,0.003818524070084095
vsb_rarefirst,p1_clahe,43,images/test/clean/149400007__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149400012__x0000_y0000.jpg,0.0019300100393593311
vsb_rarefirst,p1_clahe,43,images/test/clean/149400012__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149400012__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149400047__x0000_y0000.jpg,0.0013823681510984898
vsb_rarefirst,p1_clahe,43,images/test/clean/149400047__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149400047__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149500065__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149500065__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149500065__x1776_y0000.jpg,0.26566049456596375
vsb_rarefirst,p1_clahe,43,images/test/clean/149600064__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149600064__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149600064__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700002__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700002__x0896_y0000.jpg,0.004115771036595106
vsb_rarefirst,p1_clahe,43,images/test/clean/149700002__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700016__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700016__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700016__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700019__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700019__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700019__x1776_y0000.jpg,0.0015907842898741364
vsb_rarefirst,p1_clahe,43,images/test/clean/149700027__x0000_y0000.jpg,0.003646167227998376
vsb_rarefirst,p1_clahe,43,images/test/clean/149700027__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149700027__x1776_y0000.jpg,0.0037150015123188496
vsb_rarefirst,p1_clahe,43,images/test/clean/149800037__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149800037__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149800037__x1776_y0000.jpg,0.00374169135466218
vsb_rarefirst,p1_clahe,43,images/test/clean/149800050__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149800050__x0896_y0000.jpg,0.0049084932543337345
vsb_rarefirst,p1_clahe,43,images/test/clean/149800050__x1776_y0000.jpg,0.0036684738006442785
vsb_rarefirst,p1_clahe,43,images/test/clean/149900006__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149900006__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/149900006__x1776_y0000.jpg,0.0018825335428118706
vsb_rarefirst,p1_clahe,43,images/test/clean/150000026__x0000_y0000.jpg,0.0013167377328500152
vsb_rarefirst,p1_clahe,43,images/test/clean/150000026__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150000026__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150100050__x0000_y0000.jpg,0.002200683578848839
vsb_rarefirst,p1_clahe,43,images/test/clean/150100050__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150100050__x1776_y0000.jpg,0.002641343744471669
vsb_rarefirst,p1_clahe,43,images/test/clean/150200071__x0000_y0000.jpg,0.00100645050406456
vsb_rarefirst,p1_clahe,43,images/test/clean/150200071__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150200071__x1776_y0000.jpg,0.005074424669146538
vsb_rarefirst,p1_clahe,43,images/test/clean/150400010__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400010__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400010__x1776_y0000.jpg,0.01136564090847969
vsb_rarefirst,p1_clahe,43,images/test/clean/150400018__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400018__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400018__x1776_y0000.jpg,0.41338950395584106
vsb_rarefirst,p1_clahe,43,images/test/clean/150400021__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400021__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400021__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150400023__x0000_y0000.jpg,0.01782149076461792
vsb_rarefirst,p1_clahe,43,images/test/clean/150400023__x0896_y0000.jpg,0.2454761415719986
vsb_rarefirst,p1_clahe,43,images/test/clean/150400023__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150600006__x0000_y0000.jpg,0.028973359614610672
vsb_rarefirst,p1_clahe,43,images/test/clean/150600006__x0896_y0000.jpg,0.02643073908984661
vsb_rarefirst,p1_clahe,43,images/test/clean/150600006__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150600056__x0000_y0000.jpg,0.005898879375308752
vsb_rarefirst,p1_clahe,43,images/test/clean/150600056__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150600056__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150700019__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150700019__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150700019__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150700032__x0000_y0000.jpg,0.004235808737576008
vsb_rarefirst,p1_clahe,43,images/test/clean/150700032__x0896_y0000.jpg,0.006794702727347612
vsb_rarefirst,p1_clahe,43,images/test/clean/150700032__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150700040__x0000_y0000.jpg,0.003242078237235546
vsb_rarefirst,p1_clahe,43,images/test/clean/150700040__x0896_y0000.jpg,0.0024623721837997437
vsb_rarefirst,p1_clahe,43,images/test/clean/150700040__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800054__x0000_y0000.jpg,0.0012433674419298768
vsb_rarefirst,p1_clahe,43,images/test/clean/150800054__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800054__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800062__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800062__x0896_y0000.jpg,0.0021107029169797897
vsb_rarefirst,p1_clahe,43,images/test/clean/150800062__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800063__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800063__x0896_y0000.jpg,0.0043987613171339035
vsb_rarefirst,p1_clahe,43,images/test/clean/150800063__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800079__x0000_y0000.jpg,0.0036685189697891474
vsb_rarefirst,p1_clahe,43,images/test/clean/150800079__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150800079__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150900019__x0000_y0000.jpg,0.001198640908114612
vsb_rarefirst,p1_clahe,43,images/test/clean/150900019__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/150900019__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000042__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000042__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000042__x1776_y0000.jpg,0.39652755856513977
vsb_rarefirst,p1_clahe,43,images/test/clean/151000051__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000051__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000051__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000057__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151000057__x0896_y0000.jpg,0.0011920285178348422
vsb_rarefirst,p1_clahe,43,images/test/clean/151000057__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100002__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100002__x0896_y0000.jpg,0.3670174479484558
vsb_rarefirst,p1_clahe,43,images/test/clean/151100002__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100006__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100006__x0896_y0000.jpg,0.018248001113533974
vsb_rarefirst,p1_clahe,43,images/test/clean/151100006__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100007__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100007__x0896_y0000.jpg,0.027964245527982712
vsb_rarefirst,p1_clahe,43,images/test/clean/151100007__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100013__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100013__x0896_y0000.jpg,0.029317375272512436
vsb_rarefirst,p1_clahe,43,images/test/clean/151100013__x1776_y0000.jpg,0.01082080602645874
vsb_rarefirst,p1_clahe,43,images/test/clean/151100020__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151100020__x0896_y0000.jpg,0.491958349943161
vsb_rarefirst,p1_clahe,43,images/test/clean/151100020__x1776_y0000.jpg,0.0074210879392921925
vsb_rarefirst,p1_clahe,43,images/test/clean/151900022__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900022__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900022__x1776_y0000.jpg,0.006066244561225176
vsb_rarefirst,p1_clahe,43,images/test/clean/151900055__x0000_y0000.jpg,0.0033137418795377016
vsb_rarefirst,p1_clahe,43,images/test/clean/151900055__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900055__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900082__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900082__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/151900082__x1776_y0000.jpg,0.0013218113454058766
vsb_rarefirst,p1_clahe,43,images/test/clean/152000001__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152000001__x0896_y0000.jpg,0.02357640117406845
vsb_rarefirst,p1_clahe,43,images/test/clean/152000001__x1776_y0000.jpg,0.011903401464223862
vsb_rarefirst,p1_clahe,43,images/test/clean/152000002__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152000002__x0896_y0000.jpg,0.12709341943264008
vsb_rarefirst,p1_clahe,43,images/test/clean/152000002__x1776_y0000.jpg,0.2374870479106903
vsb_rarefirst,p1_clahe,43,images/test/clean/152000010__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152000010__x0896_y0000.jpg,0.024709707126021385
vsb_rarefirst,p1_clahe,43,images/test/clean/152000010__x1776_y0000.jpg,0.01300361193716526
vsb_rarefirst,p1_clahe,43,images/test/clean/152300044__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300044__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300044__x1776_y0000.jpg,0.05060680955648422
vsb_rarefirst,p1_clahe,43,images/test/clean/152300052__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300052__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300052__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300059__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300059__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300059__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300083__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152300083__x0896_y0000.jpg,0.4351498484611511
vsb_rarefirst,p1_clahe,43,images/test/clean/152300083__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400066__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400066__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400066__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400076__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400076__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400076__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400078__x0000_y0000.jpg,0.0033611992839723825
vsb_rarefirst,p1_clahe,43,images/test/clean/152400078__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400078__x1776_y0000.jpg,0.0069052474573254585
vsb_rarefirst,p1_clahe,43,images/test/clean/152400083__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400083__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152400083__x1776_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152600048__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152600048__x0896_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152600048__x1776_y0000.jpg,0.0019129589200019836
vsb_rarefirst,p1_clahe,43,images/test/clean/152700004__x0000_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152700004__x0896_y0000.jpg,0.014090985991060734
vsb_rarefirst,p1_clahe,43,images/test/clean/152700004__x1701_y0000.jpg,0.0
vsb_rarefirst,p1_clahe,43,images/test/clean/152700012__x0000_y0000.jpg,0.0019631136674433947
vsb_rarefirst,p1_clahe,43,images/test/clean/152700012__x0896_y0000.jpg,0.0028464575298130512
vsb_rarefirst,p1_clahe,43,images/test/clean/152700012__x1776_y0000.jpg,0.005923965945839882
vsb_rarefirst,p1_clahe,43,images/test/clean/152700063__x0000_y0000.jpg,0.0
